Grupo de edad;Comunidad autonoma;Sexo;Nivel de formacion;periodo;Total
35 - 44 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;..
35 - 44 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;..
35 - 44 años;- Melilla;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;..
35 - 44 años;- Melilla;Hombres;2ª etapa E. Secundaria;2023;..
35 - 44 años;- Melilla;Hombres;2ª etapa E. Secundaria;2022;..
35 - 44 años;- Melilla;Hombres;2ª etapa E. Secundaria;2021;..
35 - 44 años;- Melilla;Hombres;2ª etapa E. Secundaria;2020;..
35 - 44 años;- Melilla;Hombres;2ª etapa E. Secundaria;2019;..
35 - 44 años;- Melilla;Hombres;2ª etapa E. Secundaria;2018;..
35 - 44 años;- Melilla;Hombres;E. Superior;2023;..
35 - 44 años;- Melilla;Hombres;E. Superior;2022;..
35 - 44 años;- Melilla;Hombres;E. Superior;2021;..
35 - 44 años;- Melilla;Hombres;E. Superior;2020;..
35 - 44 años;- Melilla;Hombres;E. Superior;2019;..
35 - 44 años;- Melilla;Hombres;E. Superior;2018;..
35 - 44 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;..
35 - 44 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;..
35 - 44 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;..
35 - 44 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;..
35 - 44 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;..
35 - 44 años;- Melilla;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;..
35 - 44 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2023;..
35 - 44 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2022;..
35 - 44 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2021;..
35 - 44 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2020;..
35 - 44 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2019;..
35 - 44 años;- Melilla;Mujeres;2ª etapa E. Secundaria;2018;..
35 - 44 años;- Melilla;Mujeres;E. Superior;2023;..
35 - 44 años;- Melilla;Mujeres;E. Superior;2022;..
35 - 44 años;- Melilla;Mujeres;E. Superior;2021;..
35 - 44 años;- Melilla;Mujeres;E. Superior;2020;..
35 - 44 años;- Melilla;Mujeres;E. Superior;2019;..
35 - 44 años;- Melilla;Mujeres;E. Superior;2018;..
45 - 54 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;39,46
45 - 54 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;39,81
45 - 54 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;40,75
45 - 54 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;41,24
45 - 54 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;42,62
45 - 54 años;TOTAL;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;43,84
45 - 54 años;TOTAL;Hombres;2ª etapa E. Secundaria;2023;23,07
45 - 54 años;TOTAL;Hombres;2ª etapa E. Secundaria;2022;22,88
45 - 54 años;TOTAL;Hombres;2ª etapa E. Secundaria;2021;22,29
45 - 54 años;TOTAL;Hombres;2ª etapa E. Secundaria;2020;22,27
45 - 54 años;TOTAL;Hombres;2ª etapa E. Secundaria;2019;22,01
45 - 54 años;TOTAL;Hombres;2ª etapa E. Secundaria;2018;22,38
45 - 54 años;TOTAL;Hombres;E. Superior;2023;37,48
45 - 54 años;TOTAL;Hombres;E. Superior;2022;37,30
45 - 54 años;TOTAL;Hombres;E. Superior;2021;36,96
45 - 54 años;TOTAL;Hombres;E. Superior;2020;36,50
45 - 54 años;TOTAL;Hombres;E. Superior;2019;35,37
45 - 54 años;TOTAL;Hombres;E. Superior;2018;33,78
45 - 54 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;33,04
45 - 54 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;33,87
45 - 54 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;34,18
45 - 54 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;35,92
45 - 54 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;36,99
45 - 54 años;TOTAL;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;39,14
45 - 54 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2023;22,70
45 - 54 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2022;22,04
45 - 54 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2021;23,13
45 - 54 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2020;23,61
45 - 54 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2019;24,02
45 - 54 años;TOTAL;Mujeres;2ª etapa E. Secundaria;2018;24,49
45 - 54 años;TOTAL;Mujeres;E. Superior;2023;44,26
45 - 54 años;TOTAL;Mujeres;E. Superior;2022;44,09
45 - 54 años;TOTAL;Mujeres;E. Superior;2021;42,70
45 - 54 años;TOTAL;Mujeres;E. Superior;2020;40,47
45 - 54 años;TOTAL;Mujeres;E. Superior;2019;38,99
45 - 54 años;TOTAL;Mujeres;E. Superior;2018;36,37
45 - 54 años;Andalucia;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;45,21
45 - 54 años;Andalucia;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;46,28
45 - 54 años;Andalucia;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;50,15
45 - 54 años;Andalucia;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;52,40
45 - 54 años;Andalucia;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;52,15
45 - 54 años;Andalucia;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;53,58
45 - 54 años;Andalucia;Hombres;2ª etapa E. Secundaria;2023;21,45
45 - 54 años;Andalucia;Hombres;2ª etapa E. Secundaria;2022;20,96
45 - 54 años;Andalucia;Hombres;2ª etapa E. Secundaria;2021;19,21
45 - 54 años;Andalucia;Hombres;2ª etapa E. Secundaria;2020;18,45
45 - 54 años;Andalucia;Hombres;2ª etapa E. Secundaria;2019;20,45
45 - 54 años;Andalucia;Hombres;2ª etapa E. Secundaria;2018;19,38
45 - 54 años;Andalucia;Hombres;E. Superior;2023;33,34
45 - 54 años;Andalucia;Hombres;E. Superior;2022;32,75
45 - 54 años;Andalucia;Hombres;E. Superior;2021;30,64
45 - 54 años;Andalucia;Hombres;E. Superior;2020;29,15
45 - 54 años;Andalucia;Hombres;E. Superior;2019;27,40
45 - 54 años;Andalucia;Hombres;E. Superior;2018;27,04
45 - 54 años;Andalucia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;41,03
45 - 54 años;Andalucia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;43,37
45 - 54 años;Andalucia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;45,01
45 - 54 años;Andalucia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;49,81
45 - 54 años;Andalucia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;50,74
45 - 54 años;Andalucia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;52,72
45 - 54 años;Andalucia;Mujeres;2ª etapa E. Secundaria;2023;20,40
45 - 54 años;Andalucia;Mujeres;2ª etapa E. Secundaria;2022;19,85
45 - 54 años;Andalucia;Mujeres;2ª etapa E. Secundaria;2021;19,07
45 - 54 años;Andalucia;Mujeres;2ª etapa E. Secundaria;2020;17,45
45 - 54 años;Andalucia;Mujeres;2ª etapa E. Secundaria;2019;19,54
45 - 54 años;Andalucia;Mujeres;2ª etapa E. Secundaria;2018;19,73
45 - 54 años;Andalucia;Mujeres;E. Superior;2023;38,57
45 - 54 años;Andalucia;Mujeres;E. Superior;2022;36,78
45 - 54 años;Andalucia;Mujeres;E. Superior;2021;35,92
45 - 54 años;Andalucia;Mujeres;E. Superior;2020;32,74
45 - 54 años;Andalucia;Mujeres;E. Superior;2019;29,72
45 - 54 años;Andalucia;Mujeres;E. Superior;2018;27,55
45 - 54 años;Aragon;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;35,75
45 - 54 años;Aragon;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;37,88
45 - 54 años;Aragon;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;36,12
45 - 54 años;Aragon;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;33,81
45 - 54 años;Aragon;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;34,04
45 - 54 años;Aragon;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;35,57
45 - 54 años;Aragon;Hombres;2ª etapa E. Secundaria;2023;24,03
45 - 54 años;Aragon;Hombres;2ª etapa E. Secundaria;2022;25,09
45 - 54 años;Aragon;Hombres;2ª etapa E. Secundaria;2021;28,99
45 - 54 años;Aragon;Hombres;2ª etapa E. Secundaria;2020;30,13
45 - 54 años;Aragon;Hombres;2ª etapa E. Secundaria;2019;28,79
45 - 54 años;Aragon;Hombres;2ª etapa E. Secundaria;2018;29,15
45 - 54 años;Aragon;Hombres;E. Superior;2023;40,22
45 - 54 años;Aragon;Hombres;E. Superior;2022;37,02
45 - 54 años;Aragon;Hombres;E. Superior;2021;34,89
45 - 54 años;Aragon;Hombres;E. Superior;2020;36,06
45 - 54 años;Aragon;Hombres;E. Superior;2019;37,18
45 - 54 años;Aragon;Hombres;E. Superior;2018;35,28
45 - 54 años;Aragon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;29,92
45 - 54 años;Aragon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;28,74
45 - 54 años;Aragon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;26,97
45 - 54 años;Aragon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;26,43
45 - 54 años;Aragon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;34,06
45 - 54 años;Aragon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;35,51
45 - 54 años;Aragon;Mujeres;2ª etapa E. Secundaria;2023;22,52
45 - 54 años;Aragon;Mujeres;2ª etapa E. Secundaria;2022;22,37
45 - 54 años;Aragon;Mujeres;2ª etapa E. Secundaria;2021;30,79
45 - 54 años;Aragon;Mujeres;2ª etapa E. Secundaria;2020;32,52
45 - 54 años;Aragon;Mujeres;2ª etapa E. Secundaria;2019;25,66
45 - 54 años;Aragon;Mujeres;2ª etapa E. Secundaria;2018;26,55
45 - 54 años;Aragon;Mujeres;E. Superior;2023;47,56
45 - 54 años;Aragon;Mujeres;E. Superior;2022;48,89
45 - 54 años;Aragon;Mujeres;E. Superior;2021;42,25
45 - 54 años;Aragon;Mujeres;E. Superior;2020;41,05
45 - 54 años;Aragon;Mujeres;E. Superior;2019;40,27
45 - 54 años;Aragon;Mujeres;E. Superior;2018;37,93
45 - 54 años;Asturias, Principado de;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;32,06
45 - 54 años;Asturias, Principado de;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;32,72
45 - 54 años;Asturias, Principado de;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;30,38
45 - 54 años;Asturias, Principado de;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;33,96
45 - 54 años;Asturias, Principado de;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;39,78
45 - 54 años;Asturias, Principado de;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;39,07
45 - 54 años;Asturias, Principado de;Hombres;2ª etapa E. Secundaria;2023;25,19
45 - 54 años;Asturias, Principado de;Hombres;2ª etapa E. Secundaria;2022;24,33
45 - 54 años;Asturias, Principado de;Hombres;2ª etapa E. Secundaria;2021;22,07
45 - 54 años;Asturias, Principado de;Hombres;2ª etapa E. Secundaria;2020;24,47
45 - 54 años;Asturias, Principado de;Hombres;2ª etapa E. Secundaria;2019;20,29
45 - 54 años;Asturias, Principado de;Hombres;2ª etapa E. Secundaria;2018;24,29
45 - 54 años;Asturias, Principado de;Hombres;E. Superior;2023;42,75
45 - 54 años;Asturias, Principado de;Hombres;E. Superior;2022;42,94
45 - 54 años;Asturias, Principado de;Hombres;E. Superior;2021;47,54
45 - 54 años;Asturias, Principado de;Hombres;E. Superior;2020;41,57
45 - 54 años;Asturias, Principado de;Hombres;E. Superior;2019;39,93
45 - 54 años;Asturias, Principado de;Hombres;E. Superior;2018;36,64
45 - 54 años;Asturias, Principado de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;24,63
45 - 54 años;Asturias, Principado de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;29,10
45 - 54 años;Asturias, Principado de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;26,98
45 - 54 años;Asturias, Principado de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;27,56
45 - 54 años;Asturias, Principado de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;29,46
45 - 54 años;Asturias, Principado de;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;31,77
45 - 54 años;Asturias, Principado de;Mujeres;2ª etapa E. Secundaria;2023;25,43
45 - 54 años;Asturias, Principado de;Mujeres;2ª etapa E. Secundaria;2022;24,09
45 - 54 años;Asturias, Principado de;Mujeres;2ª etapa E. Secundaria;2021;24,50
45 - 54 años;Asturias, Principado de;Mujeres;2ª etapa E. Secundaria;2020;24,74
45 - 54 años;Asturias, Principado de;Mujeres;2ª etapa E. Secundaria;2019;27,06
45 - 54 años;Asturias, Principado de;Mujeres;2ª etapa E. Secundaria;2018;23,83
45 - 54 años;Asturias, Principado de;Mujeres;E. Superior;2023;49,94
45 - 54 años;Asturias, Principado de;Mujeres;E. Superior;2022;46,82
45 - 54 años;Asturias, Principado de;Mujeres;E. Superior;2021;48,52
45 - 54 años;Asturias, Principado de;Mujeres;E. Superior;2020;47,70
45 - 54 años;Asturias, Principado de;Mujeres;E. Superior;2019;43,47
45 - 54 años;Asturias, Principado de;Mujeres;E. Superior;2018;44,41
45 - 54 años;Balears, Illes;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;41,67
45 - 54 años;Balears, Illes;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;42,37
45 - 54 años;Balears, Illes;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;40,29
45 - 54 años;Balears, Illes;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;45,13
45 - 54 años;Balears, Illes;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;48,41
45 - 54 años;Balears, Illes;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;48,00
45 - 54 años;Balears, Illes;Hombres;2ª etapa E. Secundaria;2023;30,02
45 - 54 años;Balears, Illes;Hombres;2ª etapa E. Secundaria;2022;29,11
45 - 54 años;Balears, Illes;Hombres;2ª etapa E. Secundaria;2021;31,45
45 - 54 años;Balears, Illes;Hombres;2ª etapa E. Secundaria;2020;24,82
45 - 54 años;Balears, Illes;Hombres;2ª etapa E. Secundaria;2019;24,22
45 - 54 años;Balears, Illes;Hombres;2ª etapa E. Secundaria;2018;28,46
45 - 54 años;Balears, Illes;Hombres;E. Superior;2023;28,31
45 - 54 años;Balears, Illes;Hombres;E. Superior;2022;28,51
45 - 54 años;Balears, Illes;Hombres;E. Superior;2021;28,26
45 - 54 años;Balears, Illes;Hombres;E. Superior;2020;30,05
45 - 54 años;Balears, Illes;Hombres;E. Superior;2019;27,38
45 - 54 años;Balears, Illes;Hombres;E. Superior;2018;23,54
45 - 54 años;Balears, Illes;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;33,71
45 - 54 años;Balears, Illes;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;36,10
45 - 54 años;Balears, Illes;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;32,29
45 - 54 años;Balears, Illes;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;30,35
45 - 54 años;Balears, Illes;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;36,64
45 - 54 años;Balears, Illes;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;42,15
45 - 54 años;Balears, Illes;Mujeres;2ª etapa E. Secundaria;2023;30,09
45 - 54 años;Balears, Illes;Mujeres;2ª etapa E. Secundaria;2022;29,65
45 - 54 años;Balears, Illes;Mujeres;2ª etapa E. Secundaria;2021;31,42
45 - 54 años;Balears, Illes;Mujeres;2ª etapa E. Secundaria;2020;32,87
45 - 54 años;Balears, Illes;Mujeres;2ª etapa E. Secundaria;2019;32,58
45 - 54 años;Balears, Illes;Mujeres;2ª etapa E. Secundaria;2018;28,79
45 - 54 años;Balears, Illes;Mujeres;E. Superior;2023;36,21
45 - 54 años;Balears, Illes;Mujeres;E. Superior;2022;34,25
45 - 54 años;Balears, Illes;Mujeres;E. Superior;2021;36,29
45 - 54 años;Balears, Illes;Mujeres;E. Superior;2020;36,77
45 - 54 años;Balears, Illes;Mujeres;E. Superior;2019;30,78
45 - 54 años;Balears, Illes;Mujeres;E. Superior;2018;29,06
45 - 54 años;Canarias;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;44,32
45 - 54 años;Canarias;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;42,77
45 - 54 años;Canarias;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;42,93
45 - 54 años;Canarias;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;48,50
45 - 54 años;Canarias;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;46,54
45 - 54 años;Canarias;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;46,48
45 - 54 años;Canarias;Hombres;2ª etapa E. Secundaria;2023;26,99
45 - 54 años;Canarias;Hombres;2ª etapa E. Secundaria;2022;26,66
45 - 54 años;Canarias;Hombres;2ª etapa E. Secundaria;2021;24,41
45 - 54 años;Canarias;Hombres;2ª etapa E. Secundaria;2020;23,37
45 - 54 años;Canarias;Hombres;2ª etapa E. Secundaria;2019;22,79
45 - 54 años;Canarias;Hombres;2ª etapa E. Secundaria;2018;25,59
45 - 54 años;Canarias;Hombres;E. Superior;2023;28,69
45 - 54 años;Canarias;Hombres;E. Superior;2022;30,57
45 - 54 años;Canarias;Hombres;E. Superior;2021;32,66
45 - 54 años;Canarias;Hombres;E. Superior;2020;28,13
45 - 54 años;Canarias;Hombres;E. Superior;2019;30,68
45 - 54 años;Canarias;Hombres;E. Superior;2018;27,92
45 - 54 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;35,74
45 - 54 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;36,62
45 - 54 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;38,60
45 - 54 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;41,47
45 - 54 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;44,57
45 - 54 años;Canarias;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;47,58
45 - 54 años;Canarias;Mujeres;2ª etapa E. Secundaria;2023;27,27
45 - 54 años;Canarias;Mujeres;2ª etapa E. Secundaria;2022;24,03
45 - 54 años;Canarias;Mujeres;2ª etapa E. Secundaria;2021;24,04
45 - 54 años;Canarias;Mujeres;2ª etapa E. Secundaria;2020;26,69
45 - 54 años;Canarias;Mujeres;2ª etapa E. Secundaria;2019;25,40
45 - 54 años;Canarias;Mujeres;2ª etapa E. Secundaria;2018;25,60
45 - 54 años;Canarias;Mujeres;E. Superior;2023;36,99
45 - 54 años;Canarias;Mujeres;E. Superior;2022;39,35
45 - 54 años;Canarias;Mujeres;E. Superior;2021;37,36
45 - 54 años;Canarias;Mujeres;E. Superior;2020;31,85
45 - 54 años;Canarias;Mujeres;E. Superior;2019;30,03
45 - 54 años;Canarias;Mujeres;E. Superior;2018;26,82
45 - 54 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;32,30
45 - 54 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;32,51
45 - 54 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;34,35
45 - 54 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;35,70
45 - 54 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;31,78
45 - 54 años;Cantabria;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;33,49
45 - 54 años;Cantabria;Hombres;2ª etapa E. Secundaria;2023;22,76
45 - 54 años;Cantabria;Hombres;2ª etapa E. Secundaria;2022;25,79
45 - 54 años;Cantabria;Hombres;2ª etapa E. Secundaria;2021;26,35
45 - 54 años;Cantabria;Hombres;2ª etapa E. Secundaria;2020;24,17
45 - 54 años;Cantabria;Hombres;2ª etapa E. Secundaria;2019;25,97
45 - 54 años;Cantabria;Hombres;2ª etapa E. Secundaria;2018;27,29
45 - 54 años;Cantabria;Hombres;E. Superior;2023;44,94
45 - 54 años;Cantabria;Hombres;E. Superior;2022;41,70
45 - 54 años;Cantabria;Hombres;E. Superior;2021;39,30
45 - 54 años;Cantabria;Hombres;E. Superior;2020;40,13
45 - 54 años;Cantabria;Hombres;E. Superior;2019;42,25
45 - 54 años;Cantabria;Hombres;E. Superior;2018;39,22
45 - 54 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;20,11
45 - 54 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;24,11
45 - 54 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;26,90
45 - 54 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;32,90
45 - 54 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;30,89
45 - 54 años;Cantabria;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;29,06
45 - 54 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2023;24,51
45 - 54 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2022;25,26
45 - 54 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2021;27,97
45 - 54 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2020;22,83
45 - 54 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2019;24,31
45 - 54 años;Cantabria;Mujeres;2ª etapa E. Secundaria;2018;31,42
45 - 54 años;Cantabria;Mujeres;E. Superior;2023;55,39
45 - 54 años;Cantabria;Mujeres;E. Superior;2022;50,63
45 - 54 años;Cantabria;Mujeres;E. Superior;2021;45,12
45 - 54 años;Cantabria;Mujeres;E. Superior;2020;44,27
45 - 54 años;Cantabria;Mujeres;E. Superior;2019;44,79
45 - 54 años;Cantabria;Mujeres;E. Superior;2018;39,51
45 - 54 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;39,79
45 - 54 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;39,04
45 - 54 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;40,41
45 - 54 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;40,05
45 - 54 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;42,76
45 - 54 años;Castilla y Leon;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;46,58
45 - 54 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2023;23,41
45 - 54 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2022;23,86
45 - 54 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2021;23,25
45 - 54 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2020;22,84
45 - 54 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2019;23,02
45 - 54 años;Castilla y Leon;Hombres;2ª etapa E. Secundaria;2018;22,95
45 - 54 años;Castilla y Leon;Hombres;E. Superior;2023;36,80
45 - 54 años;Castilla y Leon;Hombres;E. Superior;2022;37,10
45 - 54 años;Castilla y Leon;Hombres;E. Superior;2021;36,34
45 - 54 años;Castilla y Leon;Hombres;E. Superior;2020;37,11
45 - 54 años;Castilla y Leon;Hombres;E. Superior;2019;34,21
45 - 54 años;Castilla y Leon;Hombres;E. Superior;2018;30,47
45 - 54 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;27,48
45 - 54 años;Castilla y Leon;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;27,92
